RegionID,RegionName,City,CountyName,Price
71032,30312,Atlanta,Fulton County,207017.2848
71033,30313,Atlanta,Fulton County,257834.924
71034,30314,Atlanta,Fulton County,81663.99897
71035,30315,Atlanta,Fulton County,152456.8633
71036,30316,Atlanta,Dekalb County,147594.0885
71037,30317,Atlanta,Dekalb County,197571.2183
71038,30318,Atlanta,Fulton County,185238.2915
71039,30319,Brookhaven,Dekalb County,327089.323
71043,30324,Atlanta,Fulton County,278096.8198
71045,30326,Atlanta,Fulton County,341662.0262
71046,30327,Atlanta,Fulton County,727755.0208
71047,30328,Sandy Springs,Fulton County,279967.3687
71048,30329,Atlanta,Dekalb County,238953.1238
71055,30337,College Park,Fulton County,176256.872
71056,30338,Dunwoody,Dekalb County,322802.9811
71057,30339,Vinings,Cobb County,262137.1812
71058,30340,Atlanta,Dekalb County,157173.1669
71059,30341,Chamblee,Dekalb County,192266.4307
71060,30342,Sandy Springs,Fulton County,385636.7372
71062,30344,East Point,Fulton County,109075.3716
71063,30345,Atlanta,Dekalb County,290990.5246
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,77282.65578
71076,30360,Dunwoody,Dekalb County,189864.9013
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,152613.4649
71025,30305,Atlanta,Fulton County,379805.775
71026,30306,Atlanta,Fulton County,353865.6915
71027,30307,Atlanta,Dekalb County,318455.7787
71028,30308,Atlanta,Fulton County,224989.4305
71029,30309,Atlanta,Fulton County,268041.1323
71030,30310,Atlanta,Fulton County,80328.60873
71031,30311,Atlanta,Fulton County,100343.0423
71032,30312,Atlanta,Fulton County,207702.2825
71033,30313,Atlanta,Fulton County,259187.992
71034,30314,Atlanta,Fulton County,82315.45341
71035,30315,Atlanta,Fulton County,153428.0394
71036,30316,Atlanta,Dekalb County,147452.0605
71037,30317,Atlanta,Dekalb County,197616.0758
71038,30318,Atlanta,Fulton County,185981.2303
71039,30319,Brookhaven,Dekalb County,327306.5177
71043,30324,Atlanta,Fulton County,278804.8108
71045,30326,Atlanta,Fulton County,342866.6843
71046,30327,Atlanta,Fulton County,730032.5995
71047,30328,Sandy Springs,Fulton County,280954.7302
71048,30329,Atlanta,Dekalb County,239373.9289
71055,30337,College Park,Fulton County,176574.8944
71056,30338,Dunwoody,Dekalb County,322786.4437
71057,30339,Vinings,Cobb County,262362.2499
71058,30340,Atlanta,Dekalb County,157606.1852
71059,30341,Chamblee,Dekalb County,192767.681
71060,30342,Sandy Springs,Fulton County,387038.4481
71062,30344,East Point,Fulton County,109486.1718
71063,30345,Atlanta,Dekalb County,291610.9368
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,77665.94211
71076,30360,Dunwoody,Dekalb County,190100.0618
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,152956.6417
71025,30305,Atlanta,Fulton County,380419.3781
71026,30306,Atlanta,Fulton County,353950.5534
71027,30307,Atlanta,Dekalb County,318113.6163
71028,30308,Atlanta,Fulton County,225698.3774
71029,30309,Atlanta,Fulton County,268116.0061
71030,30310,Atlanta,Fulton County,80874.06247
71031,30311,Atlanta,Fulton County,101130.9189
71032,30312,Atlanta,Fulton County,208024.4416
71033,30313,Atlanta,Fulton County,259905.9384
71034,30314,Atlanta,Fulton County,83297.62674
71035,30315,Atlanta,Fulton County,154131.7843
71036,30316,Atlanta,Dekalb County,147254.3275
71037,30317,Atlanta,Dekalb County,197556.8301
71038,30318,Atlanta,Fulton County,186651.2623
71039,30319,Brookhaven,Dekalb County,327305.2773
71043,30324,Atlanta,Fulton County,278967.3756
71045,30326,Atlanta,Fulton County,340587.1088
71046,30327,Atlanta,Fulton County,732163.3392
71047,30328,Sandy Springs,Fulton County,282018.4727
71048,30329,Atlanta,Dekalb County,238861.8483
71055,30337,College Park,Fulton County,176701.9095
71056,30338,Dunwoody,Dekalb County,322537.3674
71057,30339,Vinings,Cobb County,262461.0104
71058,30340,Atlanta,Dekalb County,158076.308
71059,30341,Chamblee,Dekalb County,192986.6893
71060,30342,Sandy Springs,Fulton County,388468.7824
71062,30344,East Point,Fulton County,109916.6018
71063,30345,Atlanta,Dekalb County,291341.7731
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,78101.75397
71076,30360,Dunwoody,Dekalb County,190280.8174
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,153824.8812
71025,30305,Atlanta,Fulton County,380371.0656
71026,30306,Atlanta,Fulton County,353388.5169
71027,30307,Atlanta,Dekalb County,317101.9154
71028,30308,Atlanta,Fulton County,225722.3546
71029,30309,Atlanta,Fulton County,268000.3384
71030,30310,Atlanta,Fulton County,81684.93388
71031,30311,Atlanta,Fulton County,101981.1468
71032,30312,Atlanta,Fulton County,208095.4504
71033,30313,Atlanta,Fulton County,259359.0527
71034,30314,Atlanta,Fulton County,84819.33914
71035,30315,Atlanta,Fulton County,154426.7348
71036,30316,Atlanta,Dekalb County,146954.818
71037,30317,Atlanta,Dekalb County,197248.304
71038,30318,Atlanta,Fulton County,187214.2581
71039,30319,Brookhaven,Dekalb County,327266.1565
71043,30324,Atlanta,Fulton County,279008.254
71045,30326,Atlanta,Fulton County,337900.1935
71046,30327,Atlanta,Fulton County,733695.3544
71047,30328,Sandy Springs,Fulton County,282788.0783
71048,30329,Atlanta,Dekalb County,238475.0144
71055,30337,College Park,Fulton County,177269.8655
71056,30338,Dunwoody,Dekalb County,322453.3251
71057,30339,Vinings,Cobb County,262819.3548
71058,30340,Atlanta,Dekalb County,158511.3242
71059,30341,Chamblee,Dekalb County,193158.2056
71060,30342,Sandy Springs,Fulton County,389429.7142
71062,30344,East Point,Fulton County,110237.9422
71063,30345,Atlanta,Dekalb County,291522.6018
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,78523.59437
71076,30360,Dunwoody,Dekalb County,190385.6684
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,154239.0125
71025,30305,Atlanta,Fulton County,380157.0175
71026,30306,Atlanta,Fulton County,352453.0024
71027,30307,Atlanta,Dekalb County,316506.1708
71028,30308,Atlanta,Fulton County,225270.5274
71029,30309,Atlanta,Fulton County,267834.7224
71030,30310,Atlanta,Fulton County,82726.57229
71031,30311,Atlanta,Fulton County,102331.4678
71032,30312,Atlanta,Fulton County,208388.4116
71033,30313,Atlanta,Fulton County,258350.8921
71034,30314,Atlanta,Fulton County,86074.90484
71035,30315,Atlanta,Fulton County,154556.3338
71036,30316,Atlanta,Dekalb County,146925.7476
71037,30317,Atlanta,Dekalb County,197689.4745
71038,30318,Atlanta,Fulton County,187803.8525
71039,30319,Brookhaven,Dekalb County,327075.6878
71043,30324,Atlanta,Fulton County,278674.1596
71045,30326,Atlanta,Fulton County,335485.1138
71046,30327,Atlanta,Fulton County,736390.4462
71047,30328,Sandy Springs,Fulton County,283508.7377
71048,30329,Atlanta,Dekalb County,238335.7422
71055,30337,College Park,Fulton County,177612.8035
71056,30338,Dunwoody,Dekalb County,322592.8653
71057,30339,Vinings,Cobb County,263390.6463
71058,30340,Atlanta,Dekalb County,158916.7189
71059,30341,Chamblee,Dekalb County,193519.0752
71060,30342,Sandy Springs,Fulton County,389777.5647
71062,30344,East Point,Fulton County,110599.0863
71063,30345,Atlanta,Dekalb County,291975.4581
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,79054.29765
71076,30360,Dunwoody,Dekalb County,190474.6235
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,154438.8121
71025,30305,Atlanta,Fulton County,380391.2478
71026,30306,Atlanta,Fulton County,352002.0942
71027,30307,Atlanta,Dekalb County,316192.8574
71028,30308,Atlanta,Fulton County,224391.3422
71029,30309,Atlanta,Fulton County,268173.4369
71030,30310,Atlanta,Fulton County,83954.16924
71031,30311,Atlanta,Fulton County,102434.788
71032,30312,Atlanta,Fulton County,208405.9546
71033,30313,Atlanta,Fulton County,258620.3932
71034,30314,Atlanta,Fulton County,87207.279
71035,30315,Atlanta,Fulton County,154645.2933
71036,30316,Atlanta,Dekalb County,147127.8234
71037,30317,Atlanta,Dekalb County,197854.0456
71038,30318,Atlanta,Fulton County,188477.5285
71039,30319,Brookhaven,Dekalb County,326857.5159
71043,30324,Atlanta,Fulton County,278447.9922
71045,30326,Atlanta,Fulton County,335801.5009
71046,30327,Atlanta,Fulton County,738277.4444
71047,30328,Sandy Springs,Fulton County,283502.1097
71048,30329,Atlanta,Dekalb County,238280.4827
71055,30337,College Park,Fulton County,177825.7385
71056,30338,Dunwoody,Dekalb County,323371.9688
71057,30339,Vinings,Cobb County,263745.1068
71058,30340,Atlanta,Dekalb County,159261.8657
71059,30341,Chamblee,Dekalb County,193969.4949
71060,30342,Sandy Springs,Fulton County,389727.9594
71062,30344,East Point,Fulton County,110858.7001
71063,30345,Atlanta,Dekalb County,292834.9838
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,79760.67873
71076,30360,Dunwoody,Dekalb County,190482.8589
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,154296.7167
71025,30305,Atlanta,Fulton County,380797.0254
71026,30306,Atlanta,Fulton County,352440.8422
71027,30307,Atlanta,Dekalb County,316606.3031
71028,30308,Atlanta,Fulton County,223472.7769
71029,30309,Atlanta,Fulton County,268858.4193
71030,30310,Atlanta,Fulton County,84828.37145
71031,30311,Atlanta,Fulton County,102411.5633
71032,30312,Atlanta,Fulton County,208290.939
71033,30313,Atlanta,Fulton County,260804.6862
71034,30314,Atlanta,Fulton County,88035.12486
71035,30315,Atlanta,Fulton County,154931.1793
71036,30316,Atlanta,Dekalb County,147688.2254
71037,30317,Atlanta,Dekalb County,197876.8885
71038,30318,Atlanta,Fulton County,188953.3899
71039,30319,Brookhaven,Dekalb County,326817.8244
71043,30324,Atlanta,Fulton County,278285.4984
71045,30326,Atlanta,Fulton County,338482.335
71046,30327,Atlanta,Fulton County,740871.2614
71047,30328,Sandy Springs,Fulton County,283762.0235
71048,30329,Atlanta,Dekalb County,238537.9048
71055,30337,College Park,Fulton County,177324.9977
71056,30338,Dunwoody,Dekalb County,324565.9157
71057,30339,Vinings,Cobb County,264060.2652
71058,30340,Atlanta,Dekalb County,159641.2739
71059,30341,Chamblee,Dekalb County,194496.5931
71060,30342,Sandy Springs,Fulton County,389589.7039
71062,30344,East Point,Fulton County,111062.5989
71063,30345,Atlanta,Dekalb County,293719.1495
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,80440.0009
71076,30360,Dunwoody,Dekalb County,190691.7562
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,154024.2753
71025,30305,Atlanta,Fulton County,381603.7665
71026,30306,Atlanta,Fulton County,353311.5873
71027,30307,Atlanta,Dekalb County,316565.8426
71028,30308,Atlanta,Fulton County,223009.0779
71029,30309,Atlanta,Fulton County,269613.4226
71030,30310,Atlanta,Fulton County,85181.69841
71031,30311,Atlanta,Fulton County,102510.7469
71032,30312,Atlanta,Fulton County,207755.9151
71033,30313,Atlanta,Fulton County,263228.5517
71034,30314,Atlanta,Fulton County,89291.89776
71035,30315,Atlanta,Fulton County,156021.4384
71036,30316,Atlanta,Dekalb County,148029.8064
71037,30317,Atlanta,Dekalb County,197132.9401
71038,30318,Atlanta,Fulton County,189234.7635
71039,30319,Brookhaven,Dekalb County,327200.9344
71043,30324,Atlanta,Fulton County,278266.9138
71045,30326,Atlanta,Fulton County,340142.5929
71046,30327,Atlanta,Fulton County,740396.893
71047,30328,Sandy Springs,Fulton County,284368.4029
71048,30329,Atlanta,Dekalb County,238738.8539
71055,30337,College Park,Fulton County,176912.6943
71056,30338,Dunwoody,Dekalb County,325923.7285
71057,30339,Vinings,Cobb County,264302.6358
71058,30340,Atlanta,Dekalb County,159942.8989
71059,30341,Chamblee,Dekalb County,194984.5402
71060,30342,Sandy Springs,Fulton County,389936.1647
71062,30344,East Point,Fulton County,111039.2421
71063,30345,Atlanta,Dekalb County,294333.1215
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,80963.35045
71076,30360,Dunwoody,Dekalb County,190965.7268
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,154161.1817
71025,30305,Atlanta,Fulton County,381676.0388
71026,30306,Atlanta,Fulton County,354320.4761
71027,30307,Atlanta,Dekalb County,316372.1187
71028,30308,Atlanta,Fulton County,222781.1495
71029,30309,Atlanta,Fulton County,269960.3969
71030,30310,Atlanta,Fulton County,85272.4164
71031,30311,Atlanta,Fulton County,102867.0838
71032,30312,Atlanta,Fulton County,207547.87
71033,30313,Atlanta,Fulton County,264248.5653
71034,30314,Atlanta,Fulton County,90399.63771
71035,30315,Atlanta,Fulton County,157118.5487
71036,30316,Atlanta,Dekalb County,147926.3216
71037,30317,Atlanta,Dekalb County,196206.536
71038,30318,Atlanta,Fulton County,189273.3902
71039,30319,Brookhaven,Dekalb County,327820.0673
71043,30324,Atlanta,Fulton County,278350.3761
71045,30326,Atlanta,Fulton County,341642.3014
71046,30327,Atlanta,Fulton County,738773.8627
71047,30328,Sandy Springs,Fulton County,284896.4116
71048,30329,Atlanta,Dekalb County,239077.1868
71055,30337,College Park,Fulton County,176635.4742
71056,30338,Dunwoody,Dekalb County,327036.0364
71057,30339,Vinings,Cobb County,264664.7244
71058,30340,Atlanta,Dekalb County,160240.8971
71059,30341,Chamblee,Dekalb County,195561.7311
71060,30342,Sandy Springs,Fulton County,390654.4353
71062,30344,East Point,Fulton County,110838.3849
71063,30345,Atlanta,Dekalb County,294902.7013
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,81433.61968
71076,30360,Dunwoody,Dekalb County,191490.6116
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,155116.8847
71025,30305,Atlanta,Fulton County,381645.3844
71026,30306,Atlanta,Fulton County,354888.34
71027,30307,Atlanta,Dekalb County,315765.942
71028,30308,Atlanta,Fulton County,222968.6514
71029,30309,Atlanta,Fulton County,269891.4616
71030,30310,Atlanta,Fulton County,85029.07948
71031,30311,Atlanta,Fulton County,103168.7524
71032,30312,Atlanta,Fulton County,207447.4254
71033,30313,Atlanta,Fulton County,264482.5627
71034,30314,Atlanta,Fulton County,91670.57982
71035,30315,Atlanta,Fulton County,158060.899
71036,30316,Atlanta,Dekalb County,147923.7661
71037,30317,Atlanta,Dekalb County,195297.8512
71038,30318,Atlanta,Fulton County,189358.8248
71039,30319,Brookhaven,Dekalb County,328399.0394
71043,30324,Atlanta,Fulton County,278440.5219
71045,30326,Atlanta,Fulton County,342011.159
71046,30327,Atlanta,Fulton County,735353.7641
71047,30328,Sandy Springs,Fulton County,284980.5414
71048,30329,Atlanta,Dekalb County,239362.2105
71055,30337,College Park,Fulton County,176975.045
71056,30338,Dunwoody,Dekalb County,327975.6751
71057,30339,Vinings,Cobb County,265273.9272
71058,30340,Atlanta,Dekalb County,160379.6803
71059,30341,Chamblee,Dekalb County,196110.307
71060,30342,Sandy Springs,Fulton County,391981.6847
71062,30344,East Point,Fulton County,110537.5404
71063,30345,Atlanta,Dekalb County,295239.9368
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,81738.91581
71076,30360,Dunwoody,Dekalb County,191741.1951
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,157491.7252
71025,30305,Atlanta,Fulton County,381628.6296
71026,30306,Atlanta,Fulton County,355715.7994
71027,30307,Atlanta,Dekalb County,315782.6336
71028,30308,Atlanta,Fulton County,223076.4083
71029,30309,Atlanta,Fulton County,270069.5698
71030,30310,Atlanta,Fulton County,85434.16285
71031,30311,Atlanta,Fulton County,103926.3034
71032,30312,Atlanta,Fulton County,207940.1601
71033,30313,Atlanta,Fulton County,264379.6734
71034,30314,Atlanta,Fulton County,92951.2351
71035,30315,Atlanta,Fulton County,158246.4921
71036,30316,Atlanta,Dekalb County,148217.7108
71037,30317,Atlanta,Dekalb County,195254.9041
71038,30318,Atlanta,Fulton County,189535.0953
71039,30319,Brookhaven,Dekalb County,329164.9296
71043,30324,Atlanta,Fulton County,278894.1916
71045,30326,Atlanta,Fulton County,338697.8038
71046,30327,Atlanta,Fulton County,733187.7079
71047,30328,Sandy Springs,Fulton County,284712.8747
71048,30329,Atlanta,Dekalb County,240047.4979
71055,30337,College Park,Fulton County,177346.4071
71056,30338,Dunwoody,Dekalb County,329121.2827
71057,30339,Vinings,Cobb County,266024.3265
71058,30340,Atlanta,Dekalb County,160516.8935
71059,30341,Chamblee,Dekalb County,196705.7068
71060,30342,Sandy Springs,Fulton County,392945.3336
71062,30344,East Point,Fulton County,110379.4841
71063,30345,Atlanta,Dekalb County,295413.3225
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,82157.57258
71076,30360,Dunwoody,Dekalb County,192006.9836
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,161231.5917
71025,30305,Atlanta,Fulton County,382753.2473
71026,30306,Atlanta,Fulton County,356811.635
71027,30307,Atlanta,Dekalb County,316532.209
71028,30308,Atlanta,Fulton County,223572.2547
71029,30309,Atlanta,Fulton County,270890.2505
71030,30310,Atlanta,Fulton County,86241.44352
71031,30311,Atlanta,Fulton County,105001.2523
71032,30312,Atlanta,Fulton County,208955.2527
71033,30313,Atlanta,Fulton County,265614.8276
71034,30314,Atlanta,Fulton County,94093.20091
71035,30315,Atlanta,Fulton County,159151.894
71036,30316,Atlanta,Dekalb County,148700.707
71037,30317,Atlanta,Dekalb County,195369.6593
71038,30318,Atlanta,Fulton County,190260.9965
71039,30319,Brookhaven,Dekalb County,329685.7073
71043,30324,Atlanta,Fulton County,279845.3328
71045,30326,Atlanta,Fulton County,334330.0318
71046,30327,Atlanta,Fulton County,733108.8021
71047,30328,Sandy Springs,Fulton County,285679.8582
71048,30329,Atlanta,Dekalb County,240800.1264
71055,30337,College Park,Fulton County,177753.3039
71056,30338,Dunwoody,Dekalb County,329956.1777
71057,30339,Vinings,Cobb County,266709.6057
71058,30340,Atlanta,Dekalb County,160491.9894
71059,30341,Chamblee,Dekalb County,197199.9502
71060,30342,Sandy Springs,Fulton County,394730.0094
71062,30344,East Point,Fulton County,110291.7653
71063,30345,Atlanta,Dekalb County,295300.1797
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,82438.15507
71076,30360,Dunwoody,Dekalb County,192244.5983
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,165791.6802
71025,30305,Atlanta,Fulton County,384694.0824
71026,30306,Atlanta,Fulton County,358327.6528
71027,30307,Atlanta,Dekalb County,317414.6795
71028,30308,Atlanta,Fulton County,224458.7375
71029,30309,Atlanta,Fulton County,272529.5936
71030,30310,Atlanta,Fulton County,87675.33067
71031,30311,Atlanta,Fulton County,106079.3358
71032,30312,Atlanta,Fulton County,210470.165
71033,30313,Atlanta,Fulton County,267827.0547
71034,30314,Atlanta,Fulton County,95037.16266
71035,30315,Atlanta,Fulton County,161278.5216
71036,30316,Atlanta,Dekalb County,149232.7906
71037,30317,Atlanta,Dekalb County,196208.8186
71038,30318,Atlanta,Fulton County,191745.358
71039,30319,Brookhaven,Dekalb County,330154.2505
71043,30324,Atlanta,Fulton County,281321.265
71045,30326,Atlanta,Fulton County,329970.2583
71046,30327,Atlanta,Fulton County,735128.7164
71047,30328,Sandy Springs,Fulton County,287360.6251
71048,30329,Atlanta,Dekalb County,241597.3365
71055,30337,College Park,Fulton County,178104.065
71056,30338,Dunwoody,Dekalb County,330769.057
71057,30339,Vinings,Cobb County,267114.1677
71058,30340,Atlanta,Dekalb County,160514.7953
71059,30341,Chamblee,Dekalb County,197605.8898
71060,30342,Sandy Springs,Fulton County,396677.0635
71062,30344,East Point,Fulton County,110130.1649
71063,30345,Atlanta,Dekalb County,294844.3833
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,82894.35866
71076,30360,Dunwoody,Dekalb County,192803.0818
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,170933.0296
71025,30305,Atlanta,Fulton County,386482.7739
71026,30306,Atlanta,Fulton County,359698.6268
71027,30307,Atlanta,Dekalb County,317968.9031
71028,30308,Atlanta,Fulton County,225145.3627
71029,30309,Atlanta,Fulton County,273439.1738
71030,30310,Atlanta,Fulton County,88930.76686
71031,30311,Atlanta,Fulton County,106846.8683
71032,30312,Atlanta,Fulton County,211718.8856
71033,30313,Atlanta,Fulton County,270567.6439
71034,30314,Atlanta,Fulton County,95971.01246
71035,30315,Atlanta,Fulton County,163837.0299
71036,30316,Atlanta,Dekalb County,149582.1632
71037,30317,Atlanta,Dekalb County,196239.8219
71038,30318,Atlanta,Fulton County,193339.3064
71039,30319,Brookhaven,Dekalb County,330268.8129
71043,30324,Atlanta,Fulton County,282476.0685
71045,30326,Atlanta,Fulton County,331412.0515
71046,30327,Atlanta,Fulton County,737921.3768
71047,30328,Sandy Springs,Fulton County,288945.8821
71048,30329,Atlanta,Dekalb County,242302.7198
71055,30337,College Park,Fulton County,178158.2791
71056,30338,Dunwoody,Dekalb County,331276.8495
71057,30339,Vinings,Cobb County,267492.6751
71058,30340,Atlanta,Dekalb County,160415.7545
71059,30341,Chamblee,Dekalb County,197866.2677
71060,30342,Sandy Springs,Fulton County,398679.2917
71062,30344,East Point,Fulton County,109944.942
71063,30345,Atlanta,Dekalb County,294612.3404
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,83556.02917
71076,30360,Dunwoody,Dekalb County,193441.9327
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,175585.238
71025,30305,Atlanta,Fulton County,387463.1432
71026,30306,Atlanta,Fulton County,361683.1034
71027,30307,Atlanta,Dekalb County,318139.3702
71028,30308,Atlanta,Fulton County,225716.9685
71029,30309,Atlanta,Fulton County,273690.2775
71030,30310,Atlanta,Fulton County,90166.3349
71031,30311,Atlanta,Fulton County,107201.7062
71032,30312,Atlanta,Fulton County,212763.8711
71033,30313,Atlanta,Fulton County,272144.4345
71034,30314,Atlanta,Fulton County,97929.38243
71035,30315,Atlanta,Fulton County,166744.4915
71036,30316,Atlanta,Dekalb County,150338.1293
71037,30317,Atlanta,Dekalb County,197588.6563
71038,30318,Atlanta,Fulton County,195109.774
71039,30319,Brookhaven,Dekalb County,330731.03
71043,30324,Atlanta,Fulton County,283379.0587
71045,30326,Atlanta,Fulton County,335173.4961
71046,30327,Atlanta,Fulton County,741013.7925
71047,30328,Sandy Springs,Fulton County,290017.9105
71048,30329,Atlanta,Dekalb County,243272.1345
71055,30337,College Park,Fulton County,178224.5093
71056,30338,Dunwoody,Dekalb County,332504.279
71057,30339,Vinings,Cobb County,268346.3972
71058,30340,Atlanta,Dekalb County,160522.6739
71059,30341,Chamblee,Dekalb County,198243.1731
71060,30342,Sandy Springs,Fulton County,400332.9821
71062,30344,East Point,Fulton County,110154.7321
71063,30345,Atlanta,Dekalb County,294876.95
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,84226.49682
71076,30360,Dunwoody,Dekalb County,194092.9976
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,178837.5342
71025,30305,Atlanta,Fulton County,387838.6906
71026,30306,Atlanta,Fulton County,364284.2321
71027,30307,Atlanta,Dekalb County,318261.7406
71028,30308,Atlanta,Fulton County,225728.7062
71029,30309,Atlanta,Fulton County,273106.3278
71030,30310,Atlanta,Fulton County,91130.44449
71031,30311,Atlanta,Fulton County,107790.1064
71032,30312,Atlanta,Fulton County,213050.3992
71033,30313,Atlanta,Fulton County,271616.6969
71034,30314,Atlanta,Fulton County,99640.74954
71035,30315,Atlanta,Fulton County,168832.1265
71036,30316,Atlanta,Dekalb County,151182.3662
71037,30317,Atlanta,Dekalb County,199137.8995
71038,30318,Atlanta,Fulton County,196509.2121
71039,30319,Brookhaven,Dekalb County,331507.8264
71043,30324,Atlanta,Fulton County,284046.8469
71045,30326,Atlanta,Fulton County,335500.8071
71046,30327,Atlanta,Fulton County,743238.5797
71047,30328,Sandy Springs,Fulton County,290568.8747
71048,30329,Atlanta,Dekalb County,244711.3688
71055,30337,College Park,Fulton County,178050.9241
71056,30338,Dunwoody,Dekalb County,334011.6518
71057,30339,Vinings,Cobb County,269469.084
71058,30340,Atlanta,Dekalb County,160895.3955
71059,30341,Chamblee,Dekalb County,198870.273
71060,30342,Sandy Springs,Fulton County,401358.9404
71062,30344,East Point,Fulton County,110700.2862
71063,30345,Atlanta,Dekalb County,295466.7495
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,84788.87478
71076,30360,Dunwoody,Dekalb County,194642.5744
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,181141.8675
71025,30305,Atlanta,Fulton County,387930.0387
71026,30306,Atlanta,Fulton County,367239.4007
71027,30307,Atlanta,Dekalb County,318715.994
71028,30308,Atlanta,Fulton County,225049.7365
71029,30309,Atlanta,Fulton County,272488.4602
71030,30310,Atlanta,Fulton County,91824.13735
71031,30311,Atlanta,Fulton County,108435.7901
71032,30312,Atlanta,Fulton County,212866.4536
71033,30313,Atlanta,Fulton County,270781.7293
71034,30314,Atlanta,Fulton County,101348.9709
71035,30315,Atlanta,Fulton County,170850.9257
71036,30316,Atlanta,Dekalb County,152019.9198
71037,30317,Atlanta,Dekalb County,201189.6656
71038,30318,Atlanta,Fulton County,197496.7903
71039,30319,Brookhaven,Dekalb County,332548.8198
71043,30324,Atlanta,Fulton County,284795.465
71045,30326,Atlanta,Fulton County,333159.0894
71046,30327,Atlanta,Fulton County,742948.4126
71047,30328,Sandy Springs,Fulton County,290583.1357
71048,30329,Atlanta,Dekalb County,246199.206
71055,30337,College Park,Fulton County,178116.7087
71056,30338,Dunwoody,Dekalb County,335993.4463
71057,30339,Vinings,Cobb County,270814.7034
71058,30340,Atlanta,Dekalb County,161372.6485
71059,30341,Chamblee,Dekalb County,199539.8225
71060,30342,Sandy Springs,Fulton County,402020.2165
71062,30344,East Point,Fulton County,111248.0349
71063,30345,Atlanta,Dekalb County,296298.6089
71064,30346,Dunwoody,Dekalb County,
71070,30354,Atlanta,Fulton County,84973.0948
71076,30360,Dunwoody,Dekalb County,195308.6147
71079,30363,Atlanta,Fulton County,
71023,30303,Atlanta,Fulton County,183097.7112
71025,30305,Atlanta,Fulton County,388482.1276
71026,30306,Atlanta,Fulton County,369695.6293
71027,30307,Atlanta,Dekalb County,319208.7929
71028,30308,Atlanta,Fulton County,223541.9693
71029,30309,Atlanta,Fulton County,272258.0356
71030,30310,Atlanta,Fulton County,92540.12206
71031,30311,Atlanta,Fulton County,109165.0563
71032,30312,Atlanta,Fulton County,212358.4313
71033,30313,Atlanta,Fulton County,269915.0343
71034,30314,Atlanta,Fulton County,101658.1794
71035,30315,Atlanta,Fulton County,172135.8688
71036,30316,Atlanta,Dekalb County,152480.9266
71037,30317,Atlanta,Dekalb County,202291.8932
71038,30318,Atlanta,Fulton County,197787.8641
71039,30319,Brookhaven,Dekalb County,333744.1819
71043,30324,Atlanta,Fulton County,285470.3014
71045,30326,Atlanta,Fulton County,330902.3309
71046,30327,Atlanta,Fulton County,741586.4668
71047,30328,Sandy Springs,Fulton County,290542.0646
71048,30329,Atlanta,Dekalb County,247570.5665
71055,30337,College Park,Fulton County,178387.2304
71056,30338,Dunwoody,Dekalb County,337770.2768
71057,30339,Vinings,Cobb County,272185.2654
71058,30340,Atlanta,Dekalb County,161657.9107
71059,30341,Chamblee,Dekalb County,199965.1829
71060,30342,Sandy Springs,Fulton County,402373.0064
71062,30344,East Point,Fulton County,111723.025
